,title,mag_name,mag_classn,mag_city,mag_city_code,author_first,author_unit_first,unit_city,unit_city_code,coauthor,ym,class_num
6912,金融市场差异与全球失衡:一个文献综述,南开经济研究,经济与管理,天津市,1200,李宏,天津财经大学,天津市,1200.0, 陆建明; 杨珍增; 施炳展,2010-08-01,F
6913,宗族结构、村庄规模与村民收入,南开经济研究,经济与管理,天津市,1200,王宇锋,江西财经大学,南昌市,3601.0,,2010-06-01,D;F
6916,知识产权保护与中国外贸发展:以高技术产品进口贸易为例,南开经济研究,经济与管理,天津市,1200,沈国兵,复旦大学,上海市,3100.0, 姚白羽,2010-06-01,F;F;F;F
6917,中国经济周期的实际轨迹:一个理论框架——基于市场成长的视角,南开经济研究,经济与管理,天津市,1200,李勇,西北大学,西安市,6101.0, 王满仓; 高煜,2010-06-01,F;F
6918,中国犯罪治理的财政支出偏向:选择“大棒”还是“胡萝卜”?,南开经济研究,经济与管理,天津市,1200,陈刚,西南政法大学,重庆市,5000.0, 李树; 陈屹立,2010-04-01,D
6919,产业集群发展中政府治理与集群产出的传导机制分析,南开经济研究,经济与管理,天津市,1200,陈琳,南开大学,天津市,1200.0, 翟崇碧,2010-04-01,F
6920,结构性失衡、内需不振、过时的土地制度和走出困局之路,南开经济研究,经济与管理,天津市,1200,文贯中,上海财经大学,上海市,3100.0,,2010-04-01,F
6921,中国对外直接投资:贸易壁垒诱发的跨越行为,南开经济研究,经济与管理,天津市,1200,杜凯,东南大学,南京市,3201.0, 周勤,2010-04-01,F
6922,金融结构深化、适度市场规模与最优经济增长——基于资本形成动态博弈路径的理论分析与经验证据,南开经济研究,经济与管理,天津市,1200,罗文波,华东师范大学,上海市,3100.0,,2010-04-01,F;F
6923,中国区域经济发展差距的趋势及其特征——基于GDP修正后的数据,南开经济研究,经济与管理,天津市,1200,金相郁,韩国培材大学,国外,9000.0, 武鹏,2010-02-01,F
6924,生产函数异质性与地区差距,南开经济研究,经济与管理,天津市,1200,贾男,西南财经大学,成都市,5101.0, 甘犁,2010-02-01,F
6925,最优的分权和激励安排:一个正式模型,南开经济研究,经济与管理,天津市,1200,杨其静,中国人民大学,北京市,1100.0,,2010-02-01,F
6926,利率平滑化与产出、物价波动——一个基于泰勒规则的研究,南开经济研究,经济与管理,天津市,1200,李文溥,厦门大学,厦门市,3502.0, 李鑫,2010-02-01,F;F
6927,市场环境、商会介入与企业间合作——以反倾销应诉为例,南开经济研究,经济与管理,天津市,1200,冯巨章,华南师范大学,广州市,4401.0,,2010-02-01,F
6928,最低工资制在完全与不完全市场中的影响——一个理论分析框架,南开经济研究,经济与管理,天津市,1200,龚强,北京大学,北京市,1100.0,,2010-02-01,F
6929,资源约束与经济增长:一个开放条件下的新古典模型,南开经济研究,经济与管理,天津市,1200,陆建明,天津财经大学,天津市,1200.0, 李宏,2009-12-01,F;F
6930,薪酬差距与企业绩效的倒U型关系研究——理论模型与实证探索,南开经济研究,经济与管理,天津市,1200,陈丁,西安交通大学,西安市,6101.0, 张顺,2010-10-01,F
6931,企业年金制度的经济效应——基于一般均衡模型的研究,南开经济研究,经济与管理,天津市,1200,王晓芳,西安交通大学,西安市,6101.0, 翟永会; 闫海峰,2010-10-01,F
6932,空间依赖性、非线性与城市经济增长趋同,南开经济研究,经济与管理,天津市,1200,汪增洋,上海财经大学,上海市,3100.0, 豆建民,2010-08-01,F;F
6933,产品内分工下中国进口结构与增长的二元边际——基于引力模型的动态面板数据分析,南开经济研究,经济与管理,天津市,1200,马涛,中国社会科学院,北京市,1100.0, 刘仕国,2010-08-01,F;F;F
6934,非利息收入有利于降低银行风险吗?——基于中国银行业的数据,南开经济研究,经济与管理,天津市,1200,张羽,中国人民银行,北京市,1100.0, 李黎,2010-08-01,F
6935,金融扭曲导致FDI大量流入我国吗?——来自我国省级面板数据的证据,南开经济研究,经济与管理,天津市,1200,朱彤,南开大学,天津市,1200.0, 漆鑫; 张亮,2010-08-01,F
6936,引进外资与失业:新经济地理观,南开经济研究,经济与管理,天津市,1200,胡洁,西安交通大学,西安市,6101.0, 陈彦煌,2010-08-01,F;F;F
6937,工资上涨与全要素生产率的相对下降:1952—2008,南开经济研究,经济与管理,天津市,1200,李平,山东理工大学,淄博市,3703.0, 张庆昌,2010-06-01,F;F
6938,开发区对区外母城经济增长溢出效应研究,南开经济研究,经济与管理,天津市,1200,刘重力,南开大学,天津市,1200.0, 刘安军; 邵敏,2010-06-01,F;F;F
6939,动态视角下的企业R&D合作与政府区域合作模型,南开经济研究,经济与管理,天津市,1200,黄亮雄,中山大学,广州市,4401.0, 徐现祥,2010-06-01,F;D;F
6940,国际化行为与企业知识产权保护,南开经济研究,经济与管理,天津市,1200,许和连,湖南大学,长沙市,4301.0, 柒江艺,2010-06-01,F;F;F
6941,土地供应量、地方公共品供给与住宅价格水平——基于Tiebout效应的一项扩展研究,南开经济研究,经济与管理,天津市,1200,邵挺,复旦大学,上海市,3100.0, 袁志刚,2010-06-01,F
6942,经济增长与环境污染关系剖析——以江苏省为例,南开经济研究,经济与管理,天津市,1200,丁继红,南开大学,天津市,1200.0, 年艳,2010-04-01,X
6943,中介机构、寻租网络与交易型腐败:中国省份面板数据的实证研究,南开经济研究,经济与管理,天津市,1200,陈艳莹,大连理工大学,大连市,2102.0, 原毅军; 王丽丽,2010-04-01,D
6944,市场化改革与违法:来自中国土地违法案件的证据,南开经济研究,经济与管理,天津市,1200,陶坤玉,北京大学,北京市,1100.0, 张敏; 李力行,2010-04-01,F
6945,放松管制与我国银行业市场竞争实证研究,南开经济研究,经济与管理,天津市,1200,彭欢,重庆理工大学,重庆市,5000.0, 雷震,2010-04-01,F
6946,隐性约束与非正规金融市场融资——基于借款人选择的解释,南开经济研究,经济与管理,天津市,1200,李富有,西安交通大学,西安市,6101.0, 匡桦,2010-04-01,F
6947,重工业优先发展战略、城市化和城乡工资差距,南开经济研究,经济与管理,天津市,1200,陈斌开,中央财经大学,北京市,1100.0, 林毅夫,2010-02-01,F
6948,我国的动态劳动需求及就业保护制度的影响:基于动态面板数据的研究,南开经济研究,经济与管理,天津市,1200,孙睿君,清华大学,北京市,1100.0,,2010-02-01,F
6949,政府财政政策对经济增长的影响——基于一个资本积累与创新相互作用模型的分析,南开经济研究,经济与管理,天津市,1200,严成樑,中央财经大学,北京市,1100.0, 王弟海; 龚六堂,2010-02-01,F
6951,资本充足率、存款准备金率与货币政策银行信贷传导——基于银行业市场结构的分析,南开经济研究,经济与管理,天津市,1200,胡莹,西安交通大学,西安市,6101.0, 仲伟周,2010-02-01,F
6952,认知理性与制度经济学,南开经济研究,经济与管理,天津市,1200,黄凯南,山东大学,济南市,3701.0, 黄少安,2009-12-01,F
6953,中国城乡收入差距适度水平的经济效率分析,南开经济研究,经济与管理,天津市,1200,王少国,首都经济贸易大学,北京市,1100.0, 王镇,2009-12-01,F
6954,福音还是诅咒?——管制政策在服务贸易中的两难,南开经济研究,经济与管理,天津市,1200,蒙英华,复旦大学,上海市,3100.0, 蔡宏波,2009-12-01,F
6955,通货膨胀预期与宏观经济稳定:1995—2008——基于动态随机一般均衡模型的分析,南开经济研究,经济与管理,天津市,1200,李成,西安交通大学,西安市,6101.0, 马文涛; 王彬,2009-12-01,F;F
6956,异质性与混合型国际直接投资,南开经济研究,经济与管理,天津市,1200,高国伟,北京大学,北京市,1100.0,,2009-12-01,F
6957,经济自由与经济增长:来自各国的证据,南开经济研究,经济与管理,天津市,1200,项卫星,吉林大学,长春市,2201.0, 李宏瑾,2009-10-01,F
6958,转轨时期我国城镇不同收入群体消费行为影响因素分析——兼谈居民消费过度敏感性和不确定性,南开经济研究,经济与管理,天津市,1200,田青,东北财经大学,大连市,2102.0, 高铁梅,2009-10-01,F;F
6959,跨国公司在华R&D行为的进化博弈分析,南开经济研究,经济与管理,天津市,1200,葛和平,南京大学,南京市,3201.0, 李勇,2009-10-01,F;F;F
6960,中国价格贸易条件与出口商品结构的关系——基于2001-2008年季度数据的分析,南开经济研究,经济与管理,天津市,1200,张曙霄,东北师范大学,长春市,2201.0, 郭沛,2009-10-01,F;F;F
6961,事件风险、有限参与和资产价格重估——基于搜寻理论的一个竞争性均衡模型,南开经济研究,经济与管理,天津市,1200,左志方,中国人民大学,北京市,1100.0,,2009-10-01,F;F
6962,市场获得、壁垒与外资企业分布——新经济地理解释,南开经济研究,经济与管理,天津市,1200,赵永亮,暨南大学,广州市,4401.0, 张光南,2009-10-01,F;F
6963,政治经济学教材建设与创新的一部力作——评《现代政治经济学》,南开经济研究,经济与管理,天津市,1200,何自力,南开大学,天津市,1200.0,,2009-08-01,F
6964,地方政府行为与地区产业结构趋同的理论及实证分析,南开经济研究,经济与管理,天津市,1200,王燕武,厦门大学,厦门市,3502.0, 王俊海,2009-08-01,F;F
6965,股权分置改革前后竞争、终极控制人及公司业绩关系的比较研究——来自工业类上市公司的经验证据,南开经济研究,经济与管理,天津市,1200,谢梅,中国矿业大学,徐州市,3203.0, 郑爱华,2009-08-01,F;F
6966,不对称信息、反倾销威胁与最优出口贸易政策,南开经济研究,经济与管理,天津市,1200,江东坡,贵州大学,贵阳市,5201.0,,2009-08-01,F;F
6967,房价与地价关系的再检验——来自中国28个省的面板数据,南开经济研究,经济与管理,天津市,1200,王岳龙,南开大学,天津市,1200.0, 武鹏,2009-08-01,F;F;F
6968,非对称外部性、EKC和环境保护区域合作——对我国流域内部区域环境保护合作的经济学分析,南开经济研究,经济与管理,天津市,1200,张可云,中国人民大学,北京市,1100.0, 张文彬,2009-06-01,X
6969,中国城市全要素生产率的动态实证分析:1990—2006——基于DEA模型的Malmquist指数方法,南开经济研究,经济与管理,天津市,1200,刘秉镰,南开大学,天津市,1200.0, 李清彬,2009-06-01,F;F
6970,我国企业技术自主创新动力不足:原因与对策的博弈分析,南开经济研究,经济与管理,天津市,1200,李树培,南开大学,天津市,1200.0,,2009-06-01,F;F
6971,金融一体化对经济增长的影响,南开经济研究,经济与管理,天津市,1200,刘生龙,清华大学,北京市,1100.0, 张捷,2009-06-01,F;F;F
6972,信贷市场不完善、投资低效率和信贷陷阱,南开经济研究,经济与管理,天津市,1200,黄志刚,北京大学,北京市,1100.0,,2009-06-01,F;F
6973,中国全要素生产率研究评述,南开经济研究,经济与管理,天津市,1200,段文斌,南开大学,天津市,1200.0, 尹向飞,2009-04-01,F;F
6975,最优政府支出结构与平衡增长,南开经济研究,经济与管理,天津市,1200,刘振亚,中国人民大学,北京市,1100.0, 杨武,2009-04-01,F;F;F
6976,中国城镇居民预防性储蓄成因分析,南开经济研究,经济与管理,天津市,1200,邓翔,四川大学,成都市,5101.0, 李锴,2009-04-01,F;F
6977,非对称规制下民营企业的进入决策分析,南开经济研究,经济与管理,天津市,1200,彭恒文,中国人民银行,北京市,1100.0, 石磊,2009-12-01,F
6978,异质性企业贸易模型对中国企业出口的适用性检验,南开经济研究,经济与管理,天津市,1200,唐宜红,对外经济贸易大学,北京市,1100.0, 林发勤,2009-12-01,F
6979,中国医疗保险对城镇老年人死亡率的影响,南开经济研究,经济与管理,天津市,1200,黄枫,西南财经大学,成都市,5101.0, 吴纯杰,2009-12-01,F
6980,垂直FDI、区位选择与工资差异,南开经济研究,经济与管理,天津市,1200,文东伟,南开大学,天津市,1200.0, 冼国明,2009-12-01,F;F
6981,中国各地区生产效率与全要素生产率增长率分解(1990-2006),南开经济研究,经济与管理,天津市,1200,周晓艳,对外经济贸易大学,北京市,1100.0, 韩朝华,2009-10-01,F;F
6982,利益集团与经济改革的模式,南开经济研究,经济与管理,天津市,1200,邓伟,北京大学,北京市,1100.0,,2009-10-01,F
6983,多哈回合农业谈判最新草案对世界主要经济体的影响评估,南开经济研究,经济与管理,天津市,1200,吴朝阳,江西财经大学,南昌市,3601.0,,2009-10-01,F;F
6984,外商直接投资的技术溢出的进一步检验——基于中国东中西部不同时间阶段分析,南开经济研究,经济与管理,天津市,1200,李杏,南京财经大学,南京市,3201.0, M.W.Luke Chan,2009-10-01,F
6985,连续时间金融框架下证券市场跳跃模型研究,南开经济研究,经济与管理,天津市,1200,王春峰,天津大学,天津市,1200.0, 郝鹏; 房振明,2009-10-01,F;F
6986,政府干预、共同代理与企业污染减排激励——基于二氧化硫排放量省际面板数据的实证检验,南开经济研究,经济与管理,天津市,1200,周权雄,暨南大学,广州市,4401.0,,2009-08-01,X
6987,开放性区域合作中的搭便车现象——以APEC为例,南开经济研究,经济与管理,天津市,1200,包群,南开大学,天津市,1200.0,,2009-08-01,F
6989,中国贸易顺差的结构特征及成因研究——基于两贸易品跨期均衡消费理论的实证分析,南开经济研究,经济与管理,天津市,1200,赵文军,南京大学,南京市,3201.0, 于津平,2009-08-01,F;F
6990,中国地区制造业集聚与FDI依赖——度量、显著性检验与分析,南开经济研究,经济与管理,天津市,1200,马静,南开大学,天津市,1200.0, 赵果庆,2009-08-01,F;F;F
6991,城市化进程中基本养老保险制度的保障水平研究,南开经济研究,经济与管理,天津市,1200,袁志刚,复旦大学,上海市,3100.0, 李珍珍; 封进,2009-08-01,F
6992,中国地方政府治理——一个多任务道德风险模型,南开经济研究,经济与管理,天津市,1200,佟健,辽宁大学,沈阳市,2101.0, 宋小宁,2009-06-01,D
6993,基于空间内生增长理论的区域差异成因探析,南开经济研究,经济与管理,天津市,1200,李杰,深圳大学,深圳市,4403.0,,2009-06-01,F
6994,内外资企业合作对FDI技术溢出影响的实证研究,南开经济研究,经济与管理,天津市,1200,刘威,武汉大学,武汉市,4201.0, 吴宏,2009-06-01,F;F
6995,中国股市自相关性与反馈交易行为实证研究,南开经济研究,经济与管理,天津市,1200,汪孟海,南开大学,天津市,1200.0, 周爱民,2009-06-01,F;F
6996,股票价格与汇率之间的动态关系——基于中国市场的经验分析,南开经济研究,经济与管理,天津市,1200,巴曙松,中国科学技术大学,合肥市,3401.0, 严敏,2009-06-01,F;F;F
6997,中国民航业价格竞争实证分析,南开经济研究,经济与管理,天津市,1200,肖俊极,上海财经大学,上海市,3100.0, 唐昕,2009-04-01,F
6998,转型期的政治激励、财政分权与地方官员经济行为,南开经济研究,经济与管理,天津市,1200,王贤彬,中山大学,广州市,4401.0, 徐现祥,2009-04-01,F;D
6999,最优流转税与超额负担,南开经济研究,经济与管理,天津市,1200,汪浩,北京大学,北京市,1100.0,,2009-04-01,F;F
7000,清代的借贷与规制“违禁取利”研究,南开经济研究,经济与管理,天津市,1200,柏桦,南开大学,天津市,1200.0, 刘立松,2009-04-01,F
7001,出口贸易、FDI与我国企业的国际化路径选择——新—新贸易理论模型扩展及我国分行业企业数据的实证研究,南开经济研究,经济与管理,天津市,1200,李春顶,中国社会科学院,北京市,1100.0,,2009-04-01,F;F;F;F
7002,城市经济开放度对房地产价格的影响研究——基于中国35个大中城市面板数据模型的分析,南开经济研究,经济与管理,天津市,1200,王松涛,清华大学,北京市,1100.0,,2009-04-01,F;F
7003,非线性LSTAR模型中的单位根检验,南开经济研究,经济与管理,天津市,1200,刘雪燕,南开大学,天津市,1200.0, 张晓峒,2009-02-01,O
7004,晋升博弈、地方官员行为与中国区域经济差异,南开经济研究,经济与管理,天津市,1200,田伟,南京大学,南京市,3201.0, 田红云,2009-02-01,D;F
7005,互惠、信任与治理效率——基于比较制度实验的研究,南开经济研究,经济与管理,天津市,1200,李晓义,南开大学,天津市,1200.0, 李建标,2009-02-01,F
7006,寻租与贫困:基于异质性假设的生产、保护与分利模型,南开经济研究,经济与管理,天津市,1200,程杰,中国农业大学,北京市,1100.0, 武拉平,2009-02-01,F;F
7007,基于行为金融理论的中央银行外汇干预策略研究,南开经济研究,经济与管理,天津市,1200,李晓峰,厦门大学,厦门市,3502.0, 魏英辉,2009-02-01,F;F
7008,农村人力资本形成模式:以天津为例——基于2003年天津农村家户调查数据的实证分析,南开经济研究,经济与管理,天津市,1200,杨新铭,中国社会科学院,北京市,1100.0, 周云波; 黎涓,2008-12-01,F
7009,为什么计件工资并不具有普遍适用性?——关于企业薪酬形式选择的经济学分析,南开经济研究,经济与管理,天津市,1200,张风林,东北财经大学,大连市,2102.0,,2008-12-01,F;F
7010,损失函数的数理特性研究——兼论行为和心理因素对损失函数的影响,南开经济研究,经济与管理,天津市,1200,黄荣哲,暨南大学,广州市,4401.0, 何问陶; 农丽娜,2008-12-01,F;F
7011,内生经济增长与财政、货币政策——基于VAR模型的实证分析,南开经济研究,经济与管理,天津市,1200,柳欣,南开大学,天津市,1200.0, 王晨,2008-12-01,F;F;F;F
7012,风险投资中双重道德风险的多阶段博弈分析,南开经济研究,经济与管理,天津市,1200,张矢的,中国科学院,北京市,1100.0, 魏东旭,2008-12-01,F;F
7013,区域经济发展中地方政府及其策略互动——一个协调博弈的分析框架,南开经济研究,经济与管理,天津市,1200,谢思全,南开大学,天津市,1200.0, 张熇铭; 李泰宏,2008-10-01,F
7014,产业安全与核心基础产业自立——永利酸碱自立之路,南开经济研究,经济与管理,天津市,1200,赵津,南开大学,天津市,1200.0, 李健英,2008-10-01,F
7015,负债、资源控制与大股东剥削,南开经济研究,经济与管理,天津市,1200,江伟,暨南大学,广州市,4401.0, 沈艺峰,2008-10-01,F;F
7016,中小企业应对反倾销集群化战略的博弈分析,南开经济研究,经济与管理,天津市,1200,谢娟娟,南开大学,天津市,1200.0, 吕越,2008-10-01,F;F;F
7017,搜寻匹配、网络效应与货币起源演化,南开经济研究,经济与管理,天津市,1200,庞晓波,吉林大学,长春市,2201.0, 黄卫挺,2008-10-01,F;F
7018,FDI对我国工业部门经济增长影响的差异性——基于要素密集度的行业分类研究,南开经济研究,经济与管理,天津市,1200,韩燕,中国浦东干部学院,上海市,3100.0, 钱春海,2008-10-01,F;F;F
7019,收入不均等影响人力资本积累机制及实证分析,南开经济研究,经济与管理,天津市,1200,陈昌兵,中国社会科学院,北京市,1100.0,,2008-08-01,F;F
7020,地区行政垄断、产业受保护程度与产业效率——以转型时期中国制造业为例,南开经济研究,经济与管理,天津市,1200,余东华,山东大学,济南市,3701.0,,2008-08-01,F
7021,中国国有企业民营化前后的绩效对比分析,南开经济研究,经济与管理,天津市,1200,李远勤,上海大学,上海市,3100.0, 张祥建,2008-08-01,F
7022,工业经济中外商直接投资与国内投资关系的实证研究,南开经济研究,经济与管理,天津市,1200,张彤玉,南开大学,天津市,1200.0, 牛文俊,2008-08-01,F;F;F
7023,基于TAR模型的中国股市价格泡沫检验,南开经济研究,经济与管理,天津市,1200,孟庆斌,南开大学,天津市,1200.0, 周爱民; 靳晓婷,2008-08-01,F;F
7024,中国公司债券市场与宏观经济关系实证分析,南开经济研究,经济与管理,天津市,1200,邝梅,清华大学,北京市,1100.0, 赵柯,2008-08-01,F;F;F
7025,不完美公共监督重复博弈理论——一个基于方法论的文献综述,南开经济研究,经济与管理,天津市,1200,杜创,北京大学,北京市,1100.0,,2008-06-01,F
7026,收入流动性测度研究述评,南开经济研究,经济与管理,天津市,1200,王朝明,西南财经大学,成都市,5101.0, 胡棋智,2008-06-01,F;F
7027,无配额时代中国纺织品出口竞争优势研究——基于市场结构和竞争力的实证分析,南开经济研究,经济与管理,天津市,1200,刘重力,南开大学,天津市,1200.0, 李慰; 陈静,2009-04-01,F;F
7028,二元劳工市场、解雇保护与劳动合同法,南开经济研究,经济与管理,天津市,1200,唐跃军,复旦大学,上海市,3100.0, 赵武阳,2009-02-01,D
7029,要素投入变化与经济增长的环境效应——基于中国省级面板数据的动态效应分析,南开经济研究,经济与管理,天津市,1200,孙成浩,南京大学,南京市,3201.0, 耿强,2009-02-01,X;F
7030,产业发展战略与空间收敛:长三角、珠三角和环渤海区域增长的比较研究,南开经济研究,经济与管理,天津市,1200,孙洋,清华大学,北京市,1100.0,,2009-02-01,F;F
7031,燃油附加费政策的经济学分析,南开经济研究,经济与管理,天津市,1200,龚强,北京大学,北京市,1100.0,,2009-02-01,F;F;F
7032,国家经济调节方式的转变与新取向的选择——纪念改革开放30年,南开经济研究,经济与管理,天津市,1200,昌忠泽,中央财经大学,北京市,1100.0,,2008-12-01,F
7033,企业规模决定因素的经验考察——来自中国企业面板的证据,南开经济研究,经济与管理,天津市,1200,方明月,中国人民大学,北京市,1100.0, 聂辉华,2008-12-01,F;F
7034,董事会只是为了监督吗?,南开经济研究,经济与管理,天津市,1200,杨其静,中国人民大学,北京市,1100.0, 杨继东,2008-12-01,F
7035,地方政府干预、区域金融发展与中国经济增长方式转型——基于财政分权背景的实证研究,南开经济研究,经济与管理,天津市,1200,张璟,西南财经大学,成都市,5101.0, 沈坤荣,2008-12-01,F;F
7036,为什么如此少的创业企业获得风险投资?,南开经济研究,经济与管理,天津市,1200,王正位,清华大学,北京市,1100.0, 朱武祥; 赵冬青,2008-12-01,F
7037,现金流、融资约束与企业投资行为——基于制造行业细分竞争市场的研究,南开经济研究,经济与管理,天津市,1200,何青,南开大学,天津市,1200.0, 王冲,2008-12-01,F;F
7038,异质性、经济增长与收入不平等,南开经济研究,经济与管理,天津市,1200,李宾,北京大学,北京市,1100.0, 金一; 曾志雄,2008-10-01,F;F
7039,需求因素、技术创新与产业结构演变,南开经济研究,经济与管理,天津市,1200,孙军,南京大学,南京市,3201.0,,2008-10-01,F;F;F
7040,收购方经理人代理问题的企业特征分析——基于中国上市公司并购活动的经验研究,南开经济研究,经济与管理,天津市,1200,陶军,中国人民大学,北京市,1100.0,,2008-10-01,F;F
7041,人民币内向实际汇率均衡水平与错位程度测算:1997—2007,南开经济研究,经济与管理,天津市,1200,陈浪南,中山大学,广州市,4401.0, 陈云,2008-10-01,F
7042,银行卡刷卡消费价格结构研究,南开经济研究,经济与管理,天津市,1200,杨涛,西安交通大学,西安市,6101.0, 张成虎,2008-10-01,F
7043,基于投资视角的我国寿险需求实证研究,南开经济研究,经济与管理,天津市,1200,朱铭来,南开大学,天津市,1200.0, 房予铮,2008-10-01,F;F
7044,日本农地流转的就业缓冲和增收致富功能分析,南开经济研究,经济与管理,天津市,1200,杨国新,南开大学,天津市,1200.0,,2008-08-01,F;F
7045,开发性金融理论问题研究——弥补政策性金融的开发性金融,南开经济研究,经济与管理,天津市,1200,李志辉,南开大学,天津市,1200.0, 王永伟,2008-08-01,F
7046,渠道势力、纵向压榨与过度投资,南开经济研究,经济与管理,天津市,1200,周勤,东南大学,南京市,3201.0, 黄亦然,2008-08-01,F;F
7047,美国经济增长的动力结构与美元均衡汇率,南开经济研究,经济与管理,天津市,1200,刘喜和,天津财经大学,天津市,1200.0,,2008-08-01,F;F;F
7048,纺织业FDI在中国大陆区位选择影响因素的经验分析——基于外资不同来源地和地区差异的视角,南开经济研究,经济与管理,天津市,1200,孙江永,南开大学,天津市,1200.0,,2008-08-01,F;F;F
7049,我国城市科技创新能力的实证研究,南开经济研究,经济与管理,天津市,1200,孙钰,天津商业大学,天津市,1200.0, 李泽涛; 马瑞,2008-08-01,F;G;F
7050,在范式转换中探寻“宏观经济学的微观基础”——一个基于马克思经济学研究视角的理论解析,南开经济研究,经济与管理,天津市,1200,王璐,南开大学,天津市,1200.0, 柳欣,2008-06-01,F
7051,财富效用、生产外部性与经济增长——中国宏观经济典型特征研究,南开经济研究,经济与管理,天津市,1200,邹卫星,天津财经大学,天津市,1200.0, 房林,2008-06-01,F;F
7052,产品差异度与厂商共谋行为——模型与实验证据,南开经济研究,经济与管理,天津市,1200,李建标,南开大学,天津市,1200.0, 于娟; 王光荣; 巨龙,2008-06-01,F;F
7053,国际直接投资消减国际冲突的实证分析,南开经济研究,经济与管理,天津市,1200,蔡洁,华中师范大学,武汉市,4201.0, 周世民,2008-06-01,F
7054,论过渡性制度安排,南开经济研究,经济与管理,天津市,1200,周冰,南开大学,天津市,1200.0, 黄卫华; 商晨,2008-04-01,D
7055,非对称信息下的卡尔多-希克斯改进,南开经济研究,经济与管理,天津市,1200,孙蕾,上海财经大学,上海市,3100.0,,2008-04-01,F
7056,储蓄、投资与经济增长之间的动态相关性研究——基于中国1952-2006年的数据分析,南开经济研究,经济与管理,天津市,1200,汪伟,上海财经大学,上海市,3100.0,,2008-04-01,F;F;F
7057,流通股股东在股权分置改革中是否获得了财富增值?,南开经济研究,经济与管理,天津市,1200,吴德胜,南开大学,天津市,1200.0, 吕斐适; 于善辉,2008-04-01,F
7058,以贵州铜仁地区为例的无担保小额贷款简化分析,南开经济研究,经济与管理,天津市,1200,朱宪辰,南京理工大学,南京市,3201.0, 高岳; 吴函阳,2008-04-01,F;F
7059,近代中国农民生活水平分析,南开经济研究,经济与管理,天津市,1200,王玉茹,南开大学,天津市,1200.0, 李进霞,2008-02-01,F
7060,金融约束、代理成本假说与企业投资行为——来自中国上市公司的经验证据,南开经济研究,经济与管理,天津市,1200,马君潞,南开大学,天津市,1200.0, 李泽广; 王群勇,2008-02-01,F;F
7061,地方财政支农、农村税费改革与农户投资——基于26个省动态面板数据的实证分析,南开经济研究,经济与管理,天津市,1200,李琴,华南农业大学,广州市,4401.0, 李大胜; 余建斌,2008-02-01,F;F
7062,基于主成分构造框架下的我国实际汇率均衡机制研究,南开经济研究,经济与管理,天津市,1200,李宏,天津财经大学,天津市,1200.0, 陆建明,2008-02-01,F;F
7063,外商直接投资对中国东、中、西部地区经济增长作用机制的差异——1990-2004年地区数据的实证检验,南开经济研究,经济与管理,天津市,1200,郭志仪,兰州大学,兰州市,6201.0, 杨曦,2008-02-01,F;F;F
7064,股价会受股票名称影响吗?——基于行为金融学的调查研究,南开经济研究,经济与管理,天津市,1200,刘亚琴,上海财经大学,上海市,3100.0,,2008-02-01,F;F
7066,制度变迁中的中国农地产权的性质:一个历史分析视角,南开经济研究,经济与管理,天津市,1200,邓宏图,南开大学,天津市,1200.0, 崔宝敏,2007-12-01,F
7067,董事会独立性和有效性的动态分析,南开经济研究,经济与管理,天津市,1200,李汉军,中央财经大学,北京市,1100.0, 张俊喜,2007-12-01,F
7068,银行资本充足率监管对宏观经济的影响——基于亚洲地区的实证研究,南开经济研究,经济与管理,天津市,1200,刘澜飚,南开大学,天津市,1200.0, 范小云; 彭砚,2007-12-01,F
7069,大股东制衡、违规行为与外部监管——来自2004-2005年上市公司的证据,南开经济研究,经济与管理,天津市,1200,唐跃军,复旦大学,上海市,3100.0,,2007-12-01,F;F
7070,相邻城市竞争、合作与双赢机制研究,南开经济研究,经济与管理,天津市,1200,安虎森,南开大学,天津市,1200.0, 邹璇,2007-10-01,F
7071,晋升激励、宏观调控与经济周期：一个政治经济学框架,南开经济研究,经济与管理,天津市,1200,刘瑞明,西北大学,西安市,6101.0, 白永秀,2007-10-01,F
7072,国际贸易摩擦南北不对称与摩擦的形成——基于一个三国贸易模型的分析,南开经济研究,经济与管理,天津市,1200,尹翔硕,复旦大学,上海市,3100.0, 李春顶,2007-10-01,F
7073,DEA模型与外商直接投资的行业效率分析,南开经济研究,经济与管理,天津市,1200,金相郁,南开大学,天津市,1200.0, 马丽,2007-10-01,F;F
7074,国内市场分割及其影响因素的实证分析——以我国商品市场为例,南开经济研究,经济与管理,天津市,1200,范爱军,山东大学,济南市,3701.0, 李真; 刘小勇,2007-10-01,F
7075,全要素生产率与区域经济增长的动力——基于对1995—2004年28个省市大中型工业的非参数生产前沿分析,南开经济研究,经济与管理,天津市,1200,涂正革,华中师范大学,武汉市,4201.0,,2007-08-01,F
7076,中国经济波动的动态化特征事实——基于动态条件相关系数的理论和实证,南开经济研究,经济与管理,天津市,1200,杨光,南开大学,天津市,1200.0,,2008-06-01,F;F
7078,异质网络效应、技术进步及社会福利,南开经济研究,经济与管理,天津市,1200,彭恒文,复旦大学,上海市,3100.0, 石磊,2008-04-01,C
7079,“亲亲不能相隐”的经济学分析——兼论“亲亲相隐”于民间法的归隐,南开经济研究,经济与管理,天津市,1200,蔡昱,天津医科大学,天津市,1200.0, 龚刚,2008-04-01,D
