,mag_name,cited,download,guanxi1,guanxi2
7374,南开经济研究,115,4613,True,True
7375,南开经济研究,15,683,True,True
7377,南开经济研究,18,638,False,False
7378,南开经济研究,21,527,False,False
7379,南开经济研究,28,716,True,True
7380,南开经济研究,5,378,False,False
7381,南开经济研究,1,253,False,True
7382,南开经济研究,75,1191,True,True
7383,南开经济研究,63,1332,True,True
7384,南开经济研究,32,672,True,True
7385,南开经济研究,1,210,False,False
7387,南开经济研究,73,1038,True,True
7388,南开经济研究,13,621,True,True
7389,南开经济研究,16,516,False,False
7390,南开经济研究,0,83,True,True
7391,南开经济研究,7,1048,True,True
7392,南开经济研究,7,237,True,True
7393,南开经济研究,10,813,True,True
7394,南开经济研究,4,139,False,False
7395,南开经济研究,17,868,True,True
7396,南开经济研究,67,1629,True,True
7397,南开经济研究,57,604,True,True
7398,南开经济研究,46,2128,True,True
7399,南开经济研究,67,1573,True,True
7400,南开经济研究,252,2369,True,True
7401,南开经济研究,32,356,True,True
7402,南开经济研究,88,1398,True,True
7403,南开经济研究,1,287,False,False
7404,南开经济研究,5,187,True,True
7405,南开经济研究,1,309,False,False
7406,南开经济研究,9,858,True,True
7407,南开经济研究,58,2017,True,True
7408,南开经济研究,18,453,False,False
7409,南开经济研究,7,153,True,True
7410,南开经济研究,12,201,True,True
7411,南开经济研究,5,284,True,True
7412,南开经济研究,12,362,True,True
7413,南开经济研究,3,382,False,False
7414,南开经济研究,55,796,False,False
7415,南开经济研究,14,289,True,True
7416,南开经济研究,18,1124,True,True
7417,南开经济研究,210,1922,True,True
7418,南开经济研究,110,1430,True,True
7419,南开经济研究,63,1175,True,True
7420,南开经济研究,4,204,True,True
7421,南开经济研究,75,826,False,False
7422,南开经济研究,14,297,False,False
7423,南开经济研究,30,1572,True,True
7424,南开经济研究,0,338,False,False
7425,南开经济研究,36,1044,True,True
7426,南开经济研究,42,730,False,False
7427,南开经济研究,12,263,True,True
7428,南开经济研究,3,784,True,True
7429,南开经济研究,6,728,False,False
7430,南开经济研究,11,441,True,True
7431,南开经济研究,34,1098,True,True
7432,南开经济研究,45,1482,False,False
7433,南开经济研究,38,526,False,False
7434,南开经济研究,21,391,True,True
7435,南开经济研究,20,1160,True,True
7436,南开经济研究,49,1225,True,True
7437,南开经济研究,72,965,False,False
7438,南开经济研究,1,81,True,True
7439,南开经济研究,4,188,True,True
7440,南开经济研究,5,131,True,True
7441,南开经济研究,50,1217,False,False
7442,南开经济研究,40,1033,True,True
7443,南开经济研究,8,449,True,True
7444,南开经济研究,7,427,False,False
7445,南开经济研究,13,416,True,True
7446,南开经济研究,9,182,False,False
7447,南开经济研究,6,302,False,False
7448,南开经济研究,6,333,True,True
7449,南开经济研究,87,908,False,False
7450,南开经济研究,7,199,True,True
7451,南开经济研究,4,400,True,True
7452,南开经济研究,9,384,True,True
7453,南开经济研究,324,1825,True,True
7454,南开经济研究,250,2481,False,False
7455,南开经济研究,46,708,False,False
7456,南开经济研究,113,1128,True,True
7457,南开经济研究,134,1920,False,False
7458,南开经济研究,12,618,False,False
7459,南开经济研究,8,382,True,True
7460,南开经济研究,5,266,True,True
7461,南开经济研究,28,1087,True,True
7462,南开经济研究,94,3189,True,True
7463,南开经济研究,72,2466,True,True
7464,南开经济研究,15,373,True,True
7465,南开经济研究,4,146,True,True
7466,南开经济研究,11,278,True,True
7467,南开经济研究,61,300,True,True
7468,南开经济研究,21,339,True,True
7469,南开经济研究,19,745,False,False
7470,南开经济研究,1,210,True,True
7471,南开经济研究,5,147,True,True
7472,南开经济研究,32,680,True,True
7473,南开经济研究,40,1029,True,True
7474,南开经济研究,11,706,True,True
7475,南开经济研究,27,412,False,False
7476,南开经济研究,44,791,False,False
7477,南开经济研究,10,229,True,True
7478,南开经济研究,45,706,False,False
7479,南开经济研究,38,1283,True,True
7480,南开经济研究,13,266,False,False
7481,南开经济研究,8,247,True,True
7483,南开经济研究,4,789,True,True
7484,南开经济研究,20,543,True,True
7485,南开经济研究,75,3420,True,True
7486,南开经济研究,32,1275,True,True
7487,南开经济研究,44,1348,True,True
7488,南开经济研究,2,146,True,True
7489,南开经济研究,309,2345,True,True
7490,南开经济研究,6,318,False,False
7491,南开经济研究,54,1084,False,False
7492,南开经济研究,384,4916,True,True
7493,南开经济研究,26,278,True,True
7494,南开经济研究,79,1044,True,True
7495,南开经济研究,85,522,True,True
7496,南开经济研究,192,937,True,True
7497,南开经济研究,22,152,True,True
7498,南开经济研究,245,1679,True,True
7499,南开经济研究,9,209,True,True
7500,南开经济研究,12,1960,True,True
7502,南开经济研究,60,1059,True,True
7503,南开经济研究,70,1130,True,True
7504,南开经济研究,8,659,False,False
7505,南开经济研究,43,1153,True,True
7506,南开经济研究,46,908,False,False
7507,南开经济研究,20,547,True,True
7508,南开经济研究,24,306,True,True
7509,南开经济研究,80,844,True,True
7510,南开经济研究,2,185,True,True
7511,南开经济研究,98,1430,False,False
7512,南开经济研究,21,827,True,True
7513,南开经济研究,23,480,False,True
7514,南开经济研究,30,743,False,False
7515,南开经济研究,2,534,False,False
7516,南开经济研究,25,427,True,True
7517,南开经济研究,31,763,False,False
7518,南开经济研究,5,148,True,True
7519,南开经济研究,9,335,True,True
7520,南开经济研究,27,403,False,False
7521,南开经济研究,11,235,True,True
7522,南开经济研究,16,341,True,True
7523,南开经济研究,41,358,False,False
7524,南开经济研究,134,4828,True,True
7525,南开经济研究,4,206,True,True
7526,南开经济研究,24,597,False,False
7527,南开经济研究,70,3555,True,True
7528,南开经济研究,42,830,True,True
7529,南开经济研究,44,514,False,False
7530,南开经济研究,65,1183,True,True
7531,南开经济研究,21,335,True,True
7532,南开经济研究,21,705,True,True
7534,南开经济研究,19,550,True,True
7535,南开经济研究,9,358,True,True
7536,南开经济研究,7,199,False,False
7538,南开经济研究,33,532,True,True
7539,南开经济研究,13,267,True,True
7540,南开经济研究,11,177,False,False
7541,南开经济研究,8,327,True,True
7542,南开经济研究,3,123,True,True
7543,南开经济研究,15,356,True,True
7544,南开经济研究,7,310,False,True
7545,南开经济研究,4,173,True,True
7546,南开经济研究,47,736,False,False
7548,南开经济研究,23,241,False,False
7549,南开经济研究,32,163,False,False
7550,南开经济研究,38,473,True,True
7551,南开经济研究,5,94,True,True
7552,南开经济研究,7,659,True,True
7553,南开经济研究,26,478,False,False
7554,南开经济研究,3,64,True,True
7555,南开经济研究,25,810,True,True
7556,南开经济研究,1,108,True,True
7557,南开经济研究,11,454,True,True
7558,南开经济研究,8,275,False,False
7559,南开经济研究,357,2250,False,False
7560,南开经济研究,12,600,True,True
7561,南开经济研究,25,1121,True,True
7562,南开经济研究,702,5930,False,False
7563,南开经济研究,41,1127,False,False
7564,南开经济研究,0,35,True,True
7565,南开经济研究,6,132,True,True
7567,南开经济研究,60,584,False,False
7568,南开经济研究,80,434,False,False
7569,南开经济研究,65,764,True,True
7570,南开经济研究,25,504,True,True
7571,南开经济研究,7,267,False,False
7572,南开经济研究,165,1182,True,True
7574,南开经济研究,4,59,False,False
7575,南开经济研究,45,832,False,False
7576,南开经济研究,29,278,True,True
7577,南开经济研究,73,690,True,True
7578,南开经济研究,51,1103,True,True
7579,南开经济研究,56,1313,False,False
7580,南开经济研究,5,313,True,True
7581,南开经济研究,45,1576,False,False
7582,南开经济研究,18,1556,True,True
7583,南开经济研究,246,1444,False,False
7584,南开经济研究,63,718,True,True
7585,南开经济研究,69,678,False,False
7587,南开经济研究,18,569,False,False
7588,南开经济研究,68,823,True,True
7589,南开经济研究,6,339,True,True
7590,南开经济研究,22,257,True,True
7591,南开经济研究,18,266,True,True
7592,南开经济研究,49,557,True,True
7593,南开经济研究,44,667,True,True
7594,南开经济研究,14,850,True,True
7595,南开经济研究,23,309,True,True
7596,南开经济研究,7,130,True,True
7597,南开经济研究,38,950,True,True
7598,南开经济研究,3,137,True,True
7599,南开经济研究,61,618,True,True
7600,南开经济研究,19,693,True,True
7601,南开经济研究,15,263,True,True
7602,南开经济研究,45,983,True,True
7603,南开经济研究,7,407,True,True
7604,南开经济研究,9,342,True,True
7605,南开经济研究,186,2361,False,False
7606,南开经济研究,6,376,True,True
7607,南开经济研究,12,1104,False,False
7609,南开经济研究,0,262,True,True
7610,南开经济研究,48,380,False,False
7611,南开经济研究,27,360,False,False
7612,南开经济研究,9,224,True,True
7613,南开经济研究,16,440,True,True
7614,南开经济研究,0,298,True,True
7615,南开经济研究,28,365,True,True
7616,南开经济研究,11,204,True,True
7617,南开经济研究,344,1659,False,False
7618,南开经济研究,67,915,True,True
7619,南开经济研究,104,1288,False,False
7620,南开经济研究,5,161,True,True
7621,南开经济研究,11,98,True,True
7622,南开经济研究,16,389,False,False
7623,南开经济研究,4,172,True,True
7624,南开经济研究,27,438,True,True
7625,南开经济研究,32,610,True,True
7626,南开经济研究,5,224,False,False
7627,南开经济研究,4,124,False,False
7628,南开经济研究,17,392,False,False
7629,南开经济研究,14,1306,True,True
7630,南开经济研究,0,95,True,True
7631,南开经济研究,14,894,False,False
7632,南开经济研究,108,854,True,True
7633,南开经济研究,40,436,True,True
7634,南开经济研究,6,105,True,True
7635,南开经济研究,14,264,False,False
7636,南开经济研究,32,329,False,False
7637,南开经济研究,21,349,True,True
7638,南开经济研究,13,243,True,True
7640,南开经济研究,11,304,False,True
7641,南开经济研究,20,1834,False,False
7642,南开经济研究,3,166,True,True
7643,南开经济研究,5,86,True,True
7644,南开经济研究,141,643,True,True
7645,南开经济研究,124,1554,True,True
7646,南开经济研究,5,141,True,True
7647,南开经济研究,1,96,True,True
7648,南开经济研究,55,531,True,True
7649,南开经济研究,42,471,True,True
7650,南开经济研究,10,291,False,False
7651,南开经济研究,7,212,True,True
7652,南开经济研究,49,1144,False,True
7653,南开经济研究,10,600,True,True
7654,南开经济研究,3,89,False,False
7656,南开经济研究,95,1336,True,True
7657,南开经济研究,2,97,True,True
7658,南开经济研究,3,107,True,True
7659,南开经济研究,10,235,False,False
7660,南开经济研究,8,290,True,True
7661,南开经济研究,6,346,False,False
7662,南开经济研究,15,260,True,True
7663,南开经济研究,232,1183,True,True
7664,南开经济研究,101,676,True,True
7665,南开经济研究,4,174,True,True
7666,南开经济研究,28,523,False,False
7667,南开经济研究,1,208,False,True
7668,南开经济研究,1,138,False,False
7669,南开经济研究,48,544,True,True
7670,南开经济研究,7,190,False,False
7671,南开经济研究,14,192,False,False
7672,南开经济研究,36,665,True,True
7673,南开经济研究,17,286,True,True
7674,南开经济研究,18,384,True,True
7675,南开经济研究,39,990,False,False
7676,南开经济研究,282,1939,True,True
7677,南开经济研究,12,334,False,False
7678,南开经济研究,13,490,True,True
7679,南开经济研究,30,290,True,True
7680,南开经济研究,70,355,True,True
7681,南开经济研究,26,103,False,False
7682,南开经济研究,14,261,True,True
7683,南开经济研究,5,145,True,True
7684,南开经济研究,27,383,True,True
7685,南开经济研究,6,106,True,True
7686,南开经济研究,4,270,True,True
7688,南开经济研究,22,267,False,False
7689,南开经济研究,15,612,True,True
7690,南开经济研究,175,1141,True,True
7691,南开经济研究,17,414,True,True
7692,南开经济研究,60,421,True,True
7693,南开经济研究,6,623,True,True
7694,南开经济研究,22,298,True,True
7695,南开经济研究,37,1314,True,True
7696,南开经济研究,131,546,True,True
7697,南开经济研究,30,266,True,True
7698,南开经济研究,10,306,True,True
7699,南开经济研究,93,335,False,False
7700,南开经济研究,34,563,False,False
7701,南开经济研究,15,488,False,False
7702,南开经济研究,15,309,False,False
7703,南开经济研究,16,142,True,True
7704,南开经济研究,12,382,True,True
7705,南开经济研究,8,419,True,True
7706,南开经济研究,31,1126,True,True
7707,南开经济研究,35,474,False,False
7708,南开经济研究,15,228,True,True
7709,南开经济研究,4,115,True,True
7710,南开经济研究,15,363,False,False
7712,南开经济研究,8,398,True,True
7713,南开经济研究,7,120,False,False
7715,南开经济研究,110,705,True,True
7716,南开经济研究,24,505,True,True
7717,南开经济研究,6,421,True,True
7718,南开经济研究,68,397,True,True
7719,南开经济研究,16,440,True,True
7720,南开经济研究,9,78,True,True
7721,南开经济研究,84,1034,True,True
7722,南开经济研究,33,321,True,True
7723,南开经济研究,32,326,True,True
7724,南开经济研究,0,176,False,False
7725,南开经济研究,19,246,False,False
7726,南开经济研究,14,404,False,False
7727,南开经济研究,21,437,True,True
7728,南开经济研究,35,969,True,True
7729,南开经济研究,4,177,True,True
7730,南开经济研究,360,4324,True,True
7731,南开经济研究,5,202,True,True
7732,南开经济研究,2,50,False,True
7733,南开经济研究,9,158,True,True
7735,南开经济研究,3,94,False,False
7736,南开经济研究,9,223,True,True
7737,南开经济研究,7,100,True,True
7738,南开经济研究,26,365,True,True
7739,南开经济研究,5,219,True,True
7740,南开经济研究,137,744,True,True
7741,南开经济研究,32,909,True,True
7742,南开经济研究,33,349,True,True
7743,南开经济研究,25,270,True,True
7744,南开经济研究,27,357,True,True
7745,南开经济研究,7,262,False,False
7747,世界经济文汇,21,1050,True,True
7748,世界经济文汇,108,1154,True,True
7749,世界经济文汇,7,388,True,True
7750,世界经济文汇,78,393,False,False
7751,世界经济文汇,26,299,True,True
7752,世界经济文汇,8,460,False,False
7753,世界经济文汇,54,1543,True,True
7754,世界经济文汇,128,1017,False,False
7755,世界经济文汇,1,50,False,False
7756,世界经济文汇,29,842,False,False
7757,世界经济文汇,16,259,False,False
7759,世界经济文汇,53,569,True,True
7760,世界经济文汇,76,1482,True,True
7761,世界经济文汇,1,75,True,True
7762,世界经济文汇,0,84,False,False
7764,世界经济文汇,10,78,False,False
7765,世界经济文汇,8,224,False,True
7766,世界经济文汇,40,1183,True,True
7767,世界经济文汇,139,1123,False,False
7768,世界经济文汇,129,965,False,False
7769,世界经济文汇,16,258,True,True
7770,世界经济文汇,0,79,True,True
7771,世界经济文汇,55,559,True,True
7772,世界经济文汇,18,624,False,True
7773,世界经济文汇,33,250,True,True
7774,世界经济文汇,1,106,False,False
7775,世界经济文汇,10,307,False,False
7776,世界经济文汇,28,578,True,True
7777,世界经济文汇,53,393,False,False
7778,世界经济文汇,22,260,True,True
7779,世界经济文汇,542,2138,True,True
7780,世界经济文汇,63,680,False,False
7781,世界经济文汇,12,353,True,True
7782,世界经济文汇,16,328,True,True
7784,世界经济文汇,12,540,True,True
7785,世界经济文汇,85,848,False,False
7786,世界经济文汇,54,318,False,False
7787,世界经济文汇,6,275,False,False
7788,世界经济文汇,32,354,False,False
7789,世界经济文汇,4,147,False,False
7790,世界经济文汇,1,191,True,True
7791,世界经济文汇,165,1587,True,True
7792,世界经济文汇,30,322,False,False
7793,世界经济文汇,18,227,True,True
7794,世界经济文汇,58,574,True,True
7795,世界经济文汇,192,1999,True,True
7796,世界经济文汇,3,77,True,True
7797,世界经济文汇,3,141,True,True
7798,世界经济文汇,15,646,True,True
7799,世界经济文汇,16,439,False,False
7800,世界经济文汇,0,59,False,False
7801,世界经济文汇,0,22,False,False
7802,世界经济文汇,1,44,True,True
7803,世界经济文汇,2,94,False,True
7806,世界经济文汇,1,116,True,True
7807,世界经济文汇,0,59,False,True
7808,世界经济文汇,0,20,False,False
7809,世界经济文汇,26,490,True,True
7810,世界经济文汇,9,215,True,True
7811,世界经济文汇,3,238,True,True
7812,世界经济文汇,4,81,True,True
7814,世界经济文汇,5,49,False,False
7815,世界经济文汇,0,38,False,False
7816,世界经济文汇,8,152,True,True
7817,世界经济文汇,1,79,False,False
7818,世界经济文汇,1,62,False,False
7819,世界经济文汇,1,86,False,False
7820,世界经济文汇,3,127,True,True
7821,世界经济文汇,25,168,True,True
7822,世界经济文汇,63,950,True,True
7823,世界经济文汇,10,147,True,True
7824,世界经济文汇,3,213,True,True
7825,世界经济文汇,5,91,True,True
7826,世界经济文汇,1,34,False,False
7827,世界经济文汇,11,289,False,False
7828,世界经济文汇,1,123,True,True
7829,世界经济文汇,0,86,True,True
7830,世界经济文汇,10,142,True,True
7832,世界经济文汇,18,1234,True,True
7833,世界经济文汇,0,58,True,True
7834,世界经济文汇,7,124,False,False
7835,世界经济文汇,6,71,True,True
7836,世界经济文汇,53,318,True,True
7837,世界经济文汇,2,94,True,True
7838,世界经济文汇,2,195,True,True
7839,世界经济文汇,6,141,True,True
7840,世界经济文汇,0,104,True,True
7841,世界经济文汇,6,1051,True,True
7842,世界经济文汇,30,138,True,True
7843,世界经济文汇,3,84,False,False
7844,世界经济文汇,2,397,True,True
7845,世界经济文汇,32,339,True,True
7846,世界经济文汇,8,90,True,True
7847,世界经济文汇,4,79,False,False
7848,世界经济文汇,9,39,True,True
7849,世界经济文汇,7,306,True,True
7850,世界经济文汇,10,171,True,True
7851,世界经济文汇,1,96,False,True
7852,世界经济文汇,9,125,False,False
7853,世界经济文汇,5,97,True,True
7854,世界经济文汇,38,340,True,True
7855,世界经济文汇,89,632,True,True
7856,世界经济文汇,25,290,True,True
7857,世界经济文汇,5,216,False,False
7858,世界经济文汇,2,237,False,False
7859,世界经济文汇,11,253,True,True
7860,世界经济文汇,2,32,False,False
7861,世界经济文汇,4,271,True,True
7862,世界经济文汇,10,654,True,True
7863,世界经济文汇,13,141,True,True
7864,世界经济文汇,7,145,False,False
7865,世界经济文汇,6,84,True,True
7866,世界经济文汇,51,609,True,True
7867,世界经济文汇,7,158,True,True
7868,世界经济文汇,5,132,False,False
7869,世界经济文汇,8,148,False,False
7871,世界经济文汇,0,64,True,True
7872,世界经济文汇,3,66,False,False
7874,世界经济文汇,10,75,True,True
7875,世界经济文汇,5,40,False,True
7876,世界经济文汇,1,134,True,True
7877,世界经济文汇,3,192,True,True
7878,世界经济文汇,2,29,True,True
7879,世界经济文汇,0,40,False,False
7880,世界经济文汇,13,138,False,False
7881,世界经济文汇,5,104,False,False
7882,世界经济文汇,0,110,True,True
7883,世界经济文汇,8,186,True,True
7884,世界经济文汇,3,99,True,True
7885,世界经济文汇,1,71,False,False
7886,世界经济文汇,11,92,False,False
7887,世界经济文汇,2,205,True,True
7888,世界经济文汇,0,157,False,False
7889,世界经济文汇,22,396,False,False
7890,世界经济文汇,10,277,True,True
7891,世界经济文汇,1,41,True,True
7892,世界经济文汇,12,439,True,True
7893,世界经济文汇,3,86,True,True
7894,世界经济文汇,0,82,False,False
7895,世界经济文汇,5,409,False,False
7897,世界经济文汇,1,20,True,True
7898,世界经济文汇,1,53,False,False
7900,世界经济文汇,9,133,False,False
7902,世界经济文汇,11,120,False,False
7903,世界经济文汇,12,452,False,False
7904,世界经济文汇,1,31,False,False
7905,世界经济文汇,2,71,True,True
7906,世界经济文汇,3,131,False,False
7907,世界经济文汇,0,201,True,True
7908,世界经济文汇,5,55,True,True
7909,世界经济文汇,3,207,False,False
7910,世界经济文汇,32,487,True,True
7911,世界经济文汇,1,35,True,True
7913,世界经济文汇,33,341,True,True
7914,世界经济文汇,61,272,False,True
7915,世界经济文汇,8,50,False,True
7916,世界经济文汇,1,19,True,True
7917,金融研究,15,334,False,False
7918,金融研究,10,544,False,False
7919,金融研究,1,183,False,False
7920,金融研究,57,889,False,False
7921,金融研究,5,221,False,False
7923,金融研究,12,422,True,True
7924,金融研究,0,167,False,False
7925,金融研究,248,1979,False,False
7926,金融研究,169,1854,False,False
7928,金融研究,111,1719,False,False
7929,金融研究,25,554,False,False
7930,金融研究,15,425,True,True
7932,金融研究,83,1183,True,True
7933,金融研究,151,1194,False,False
7934,金融研究,136,2655,False,False
7935,金融研究,9,511,False,False
7937,金融研究,42,391,False,False
7938,金融研究,85,828,False,False
7939,金融研究,93,1595,True,True
7940,金融研究,9,203,True,True
7941,金融研究,218,1821,False,False
7942,金融研究,339,3327,False,False
7943,金融研究,374,2503,False,False
7945,金融研究,11,245,False,False
7946,金融研究,7,188,True,True
7947,金融研究,4,258,True,True
7948,金融研究,33,543,False,False
7949,金融研究,294,1919,False,False
7950,金融研究,21,439,False,False
7952,金融研究,14,317,True,True
7954,金融研究,36,327,True,True
7955,金融研究,93,1000,True,True
7956,金融研究,337,2787,True,True
7957,金融研究,302,4295,False,False
7958,金融研究,50,517,False,False
7959,金融研究,55,1216,False,False
7961,金融研究,2,198,False,False
7962,金融研究,0,117,True,True
7963,金融研究,7,353,True,True
7964,金融研究,6,182,True,True
7965,金融研究,4,214,True,True
7966,金融研究,5,314,False,False
7967,金融研究,72,891,False,False
7968,金融研究,41,628,False,False
7969,金融研究,45,773,False,False
7970,金融研究,141,1506,False,False
7971,金融研究,202,2249,True,True
7973,金融研究,95,1020,False,False
7974,金融研究,4,232,True,True
7975,金融研究,33,750,False,False
7976,金融研究,71,1503,False,False
7977,金融研究,249,1395,False,False
7979,金融研究,32,262,False,False
7980,金融研究,20,206,True,True
7981,金融研究,3,157,True,True
7982,金融研究,1441,12025,False,False
7983,金融研究,393,3423,False,False
7984,金融研究,17,448,False,False
7985,金融研究,35,480,False,False
7986,金融研究,15,583,False,False
7987,金融研究,18,594,False,False
7988,金融研究,270,2740,True,True
7989,金融研究,31,851,False,False
7990,金融研究,4,210,False,False
7991,金融研究,331,3469,False,False
7992,金融研究,124,865,False,False
7993,金融研究,22,539,False,False
7994,金融研究,77,657,True,True
7995,金融研究,12,340,False,False
7996,金融研究,195,2306,True,True
7997,金融研究,1,139,True,True
7998,金融研究,3,98,True,True
7999,金融研究,51,1751,False,False
8000,金融研究,850,5668,False,False
8001,金融研究,133,1447,True,True
8002,金融研究,43,1223,False,False
8003,金融研究,123,758,True,True
8005,金融研究,120,1788,True,True
8006,金融研究,43,631,True,True
8007,金融研究,113,1824,False,False
8008,金融研究,320,1792,False,False
8009,金融研究,24,642,False,True
8010,金融研究,1,134,True,True
8012,金融研究,12,253,False,False
8013,金融研究,42,702,True,True
8014,金融研究,86,1261,True,True
8015,金融研究,45,618,True,True
8016,金融研究,17,401,True,True
8017,金融研究,8,496,False,True
8018,金融研究,41,1142,True,True
8019,金融研究,8,172,False,False
8020,金融研究,79,1910,True,True
8021,金融研究,224,1383,True,True
8022,金融研究,7,210,True,True
8023,金融研究,9,233,False,False
8024,金融研究,251,1826,False,False
8025,金融研究,220,2739,False,False
8026,金融研究,46,891,True,True
8027,金融研究,1,423,False,False
8028,金融研究,12,954,True,True
8029,金融研究,0,192,True,True
8030,金融研究,25,521,True,True
8031,金融研究,44,266,True,True
8032,金融研究,29,312,True,True
8033,金融研究,5,69,False,False
8034,金融研究,131,976,True,True
8035,金融研究,51,428,True,True
8036,金融研究,239,1936,False,False
8037,金融研究,155,1626,True,True
8038,金融研究,8,160,True,True
8039,金融研究,56,725,True,True
8040,金融研究,23,804,False,False
8041,金融研究,15,230,True,True
8042,金融研究,17,767,False,False
8044,金融研究,142,1798,True,True
8045,金融研究,12,166,True,True
8046,金融研究,21,624,True,True
8047,金融研究,8,226,True,True
8048,金融研究,25,706,False,False
8049,金融研究,108,972,False,False
8050,金融研究,36,2088,False,False
8052,金融研究,66,1851,False,False
8053,金融研究,6,228,True,True
8054,金融研究,6,177,True,True
8055,金融研究,1594,6729,True,True
8056,金融研究,40,478,True,True
8057,金融研究,89,841,True,True
8058,金融研究,27,320,True,True
8059,金融研究,7,115,True,True
8060,金融研究,242,3713,True,True
8061,金融研究,101,1348,True,True
8062,金融研究,16,250,False,False
8063,金融研究,164,730,False,False
8064,金融研究,78,538,False,False
8065,金融研究,207,1109,True,True
8066,金融研究,49,373,True,True
8067,金融研究,80,403,True,True
8068,金融研究,24,613,False,False
8069,金融研究,71,1282,False,False
8070,金融研究,1,309,False,False
8071,金融研究,130,1281,False,False
8072,金融研究,395,2314,False,False
8073,金融研究,340,2979,False,False
8075,金融研究,490,6365,True,True
8076,金融研究,34,804,True,True
8077,金融研究,82,816,False,False
8079,金融研究,188,1040,True,True
8080,金融研究,50,603,False,False
8081,金融研究,80,1682,True,True
8082,金融研究,15,251,False,False
8083,金融研究,35,518,False,False
8084,金融研究,35,748,False,False
8085,金融研究,1,138,True,True
8086,金融研究,274,2947,True,True
8087,金融研究,68,470,False,False
8088,金融研究,4,121,True,True
8089,金融研究,16,450,False,False
8090,金融研究,4,101,True,True
8091,金融研究,126,1351,False,False
8092,金融研究,435,1915,False,False
8093,金融研究,46,322,False,False
8094,金融研究,43,351,False,False
8095,金融研究,0,361,False,False
8096,金融研究,599,2846,False,False
8097,金融研究,442,2601,False,False
8098,金融研究,152,1652,False,False
8099,金融研究,31,1144,False,False
8101,金融研究,132,1714,False,False
8102,金融研究,5,235,True,True
8103,金融研究,20,580,False,False
8104,金融研究,41,223,False,False
8105,金融研究,142,1168,False,False
8106,金融研究,54,466,False,False
8107,金融研究,81,994,False,False
8108,金融研究,19,344,False,False
8109,金融研究,16,715,False,False
8110,金融研究,7,114,True,True
8111,金融研究,2,324,False,False
8112,金融研究,38,552,False,False
8113,金融研究,711,4517,False,False
8114,金融研究,44,693,True,True
8115,金融研究,92,981,False,False
8116,金融研究,39,517,False,False
8117,金融研究,17,316,True,True
8118,金融研究,50,645,False,False
8119,金融研究,51,386,True,True
8120,金融研究,1,73,True,True
8121,金融研究,145,1211,False,False
8122,金融研究,27,211,False,False
8123,金融研究,285,3298,False,False
8125,金融研究,3,207,True,True
8126,金融研究,19,519,True,True
8127,金融研究,363,3016,True,True
8128,金融研究,19,689,False,False
8129,金融研究,6,258,True,True
8130,金融研究,23,366,True,True
8131,金融研究,232,1488,True,True
8132,金融研究,96,832,True,True
8133,金融研究,118,1609,False,False
8134,金融研究,13,257,False,False
8136,金融研究,241,2194,True,True
8137,金融研究,38,462,True,True
8138,金融研究,21,182,False,False
8139,金融研究,12,333,False,False
8140,金融研究,25,509,False,False
8141,金融研究,41,578,False,False
8142,金融研究,123,654,True,True
8143,金融研究,494,4330,False,False
8145,金融研究,78,984,False,False
8146,金融研究,73,1246,False,False
8147,金融研究,83,483,True,True
8148,金融研究,3,175,True,True
8150,金融研究,415,3152,True,True
8151,金融研究,67,817,True,True
8152,金融研究,16,533,True,True
8153,金融研究,133,1217,True,True
8154,金融研究,75,705,False,False
8155,金融研究,386,2966,False,False
8156,金融研究,289,7386,False,False
8157,金融研究,30,526,True,True
8158,金融研究,24,191,True,True
8159,金融研究,243,3563,True,True
8160,金融研究,26,178,True,True
8161,金融研究,110,901,True,True
8162,金融研究,22,274,False,False
8163,金融研究,48,446,False,True
8164,金融研究,7,182,True,True
8165,金融研究,24,248,True,True
8166,金融研究,129,940,False,True
8167,金融研究,7,131,True,True
8168,金融研究,4,133,True,True
8170,金融研究,81,794,False,False
8171,金融研究,19,113,False,False
8172,金融研究,56,430,False,False
8173,金融研究,17,274,True,True
8174,金融研究,54,571,True,True
8175,金融研究,282,2002,False,False
8176,金融研究,194,1471,False,False
8177,金融研究,214,1737,True,True
8178,金融研究,18,298,True,True
8180,金融研究,260,3835,True,True
8182,金融研究,20,258,True,True
8183,金融研究,12,625,True,True
8184,金融研究,11,205,False,False
8185,金融研究,33,793,False,False
8186,金融研究,1,125,False,False
8187,金融研究,18,293,True,True
8188,金融研究,30,986,True,True
8190,金融研究,69,721,True,True
8192,金融研究,112,1354,False,False
8193,金融研究,24,472,True,True
8194,金融研究,7,582,True,True
8195,金融研究,56,448,True,True
8196,金融研究,73,498,False,False
8197,金融研究,41,998,True,True
8198,金融研究,55,498,True,True
8199,金融研究,71,716,False,False
8200,金融研究,0,167,True,True
8201,金融研究,5,360,True,True
8202,金融研究,2,127,True,True
8203,金融研究,13,241,True,True
8204,金融研究,74,1507,True,True
8205,金融研究,13,263,True,True
8206,金融研究,36,444,True,True
8207,金融研究,485,4399,True,True
8208,中国工业经济,0,755,False,False
8209,中国工业经济,3,2001,False,False
8210,中国工业经济,1,676,False,False
8211,中国工业经济,3,869,False,False
8212,中国工业经济,4,1029,False,False
8213,中国工业经济,1,801,True,True
8214,中国工业经济,2,1774,False,False
8215,中国工业经济,3,1422,False,False
8216,中国工业经济,6,1291,True,True
8217,中国工业经济,4,1136,False,False
